Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
226,Woodland,Sacramento Valley,5/16/2025,1800,136,0.24, ,0.00, ,243, ,1.2, ,28.1, ,32, ,9.7, ,2.0, ,197, ,24.8, 
226,Woodland,Sacramento Valley,5/16/2025,1900,136,0.07, ,0.00, ,68, ,1.4, ,25.5, ,42, ,11.6, ,1.8, ,195, ,24.6, 
226,Woodland,Sacramento Valley,5/16/2025,2000,136,0.04, ,0.00, ,2, ,1.3, ,22.9, ,48, ,11.4, ,1.8, ,180, ,24.2, 
226,Woodland,Sacramento Valley,5/16/2025,2100,136,0.03, ,0.00, ,0, ,1.2, ,20.4, ,52, ,10.2, ,1.5, ,182, ,23.8, 
226,Woodland,Sacramento Valley,5/16/2025,2200,136,0.02, ,0.00, ,0, ,1.2, ,18.1, ,56, ,9.2, ,1.6, ,183, ,23.3, 
226,Woodland,Sacramento Valley,5/16/2025,2300,136,0.02, ,0.00, ,0, ,1.1, ,16.5, ,61, ,8.8, ,1.7, ,177, ,22.8, 
226,Woodland,Sacramento Valley,5/16/2025,2400,136,0.02, ,0.00, ,0, ,1.1, ,15.6, ,63, ,8.6, ,2.5, ,162, ,22.3, 
226,Woodland,Sacramento Valley,5/17/2025,0100,137,0.03, ,0.00, ,0, ,1.1, ,14.8, ,65, ,8.4, ,2.2, ,153, ,21.8, 
226,Woodland,Sacramento Valley,5/17/2025,0200,137,0.02, ,0.00, ,0, ,1.1, ,14.5, ,69, ,8.9, ,2.4, ,155, ,21.4, 
226,Woodland,Sacramento Valley,5/17/2025,0300,137,0.03, ,0.00, ,0, ,1.2, ,14.9, ,71, ,9.6, ,2.8, ,173, ,21.0, 
226,Woodland,Sacramento Valley,5/17/2025,0400,137,0.03, ,0.00, ,0, ,1.2, ,14.4, ,71, ,9.2, ,3.2, ,176, ,20.7, 
226,Woodland,Sacramento Valley,5/17/2025,0500,137,0.04, ,0.00, ,1, ,1.2, ,14.9, ,71, ,9.6, ,4.0, ,202, ,20.4, 
226,Woodland,Sacramento Valley,5/17/2025,0600,137,0.05, ,0.00, ,40, ,1.2, ,15.2, ,68, ,9.2, ,3.4, ,210, ,20.0, 
226,Woodland,Sacramento Valley,5/17/2025,0700,137,0.10, ,0.00, ,128, ,1.2, ,15.5, ,67, ,9.4, ,1.5, ,211, ,19.7, 
226,Woodland,Sacramento Valley,5/17/2025,0800,137,0.29, ,0.00, ,418, ,1.4, ,20.2, ,61, ,12.3, ,2.5, ,284, ,19.6, 
226,Woodland,Sacramento Valley,5/17/2025,0900,137,0.46, ,0.00, ,602, ,1.4, ,21.9, ,51, ,11.4, ,3.5, ,353, ,19.7, 
226,Woodland,Sacramento Valley,5/17/2025,1000,137,0.58, ,0.00, ,761, ,1.3, ,22.2, ,48, ,10.7, ,3.4, ,358, ,20.0, 
226,Woodland,Sacramento Valley,5/17/2025,1100,137,0.65, ,0.00, ,879, ,1.2, ,22.8, ,44, ,10.0, ,2.7, ,2, ,20.5, 
226,Woodland,Sacramento Valley,5/17/2025,1200,137,0.68, ,0.00, ,950, ,1.2, ,23.4, ,41, ,9.5, ,1.9, ,121, ,21.2, 
226,Woodland,Sacramento Valley,5/17/2025,1300,137,0.64, ,0.00, ,827, ,1.2, ,24.5, ,38, ,9.2, ,2.1, ,5, ,22.0, 
226,Woodland,Sacramento Valley,5/17/2025,1400,137,0.67, ,0.00, ,867, ,1.1, ,24.9, ,35, ,8.6, ,2.1, ,159, ,22.8, 
226,Woodland,Sacramento Valley,5/17/2025,1500,137,0.22, ,0.00, ,279, ,1.1, ,24.3, ,35, ,7.8, ,2.2, ,70, ,23.4, 
226,Woodland,Sacramento Valley,5/17/2025,1600,137,0.34, ,0.00, ,449, ,1.1, ,24.7, ,34, ,7.8, ,1.3, ,145, ,23.6, 
226,Woodland,Sacramento Valley,5/17/2025,1700,137,0.28, ,0.00, ,334, ,1.1, ,25.0, ,34, ,7.8, ,1.9, ,240, ,23.6, 
226,Woodland,Sacramento Valley,5/17/2025,1800,137,0.16, ,0.00, ,160, ,1.0, ,24.9, ,33, ,7.6, ,1.4, ,328, ,23.6, 
226,Woodland,Sacramento Valley,5/17/2025,1900,137,0.07, ,0.00, ,82, ,1.0, ,24.1, ,34, ,7.0, ,0.9, ,118, ,23.4, 
226,Woodland,Sacramento Valley,5/17/2025,2000,137,0.05, ,0.00, ,4, ,1.0, ,20.2, ,44, ,7.6, ,1.4, ,194, ,23.1, 
226,Woodland,Sacramento Valley,5/17/2025,2100,137,0.04, ,0.00, ,0, ,1.1, ,18.9, ,49, ,8.0, ,1.4, ,216, ,22.7, 
226,Woodland,Sacramento Valley,5/17/2025,2200,137,0.02, ,0.00, ,0, ,1.0, ,16.2, ,54, ,7.0, ,0.9, ,193, ,22.3, 
226,Woodland,Sacramento Valley,5/17/2025,2300,137,0.02, ,0.00, ,0, ,1.0, ,14.8, ,60, ,7.0, ,0.9, ,161, ,21.8, 
226,Woodland,Sacramento Valley,5/17/2025,2400,137,0.01, ,0.00, ,0, ,1.0, ,14.2, ,64, ,7.5, ,0.8, ,74, ,21.4, 
226,Woodland,Sacramento Valley,5/18/2025,0100,138,0.00, ,0.00, ,0, ,1.0, ,13.7, ,67, ,7.6, ,0.9, ,278, ,21.1, 
226,Woodland,Sacramento Valley,5/18/2025,0200,138,0.00, ,0.00, ,0, ,1.0, ,12.6, ,72, ,7.7, ,0.8, ,252, ,20.7, 
226,Woodland,Sacramento Valley,5/18/2025,0300,138,0.00, ,0.00, ,0, ,1.2, ,13.5, ,75, ,9.1, ,1.2, ,299, ,20.3, 
226,Woodland,Sacramento Valley,5/18/2025,0400,138,0.02, ,0.00, ,0, ,1.2, ,15.9, ,68, ,9.9, ,2.8, ,305, ,19.9, 
226,Woodland,Sacramento Valley,5/18/2025,0500,138,0.02, ,0.00, ,2, ,1.0, ,15.5, ,59, ,7.6, ,2.4, ,317, ,19.5, 
226,Woodland,Sacramento Valley,5/18/2025,0600,138,0.04, ,0.00, ,69, ,1.0, ,15.8, ,55, ,6.7, ,1.9, ,320, ,19.2, 
226,Woodland,Sacramento Valley,5/18/2025,0700,138,0.18, ,0.00, ,233, ,1.0, ,17.6, ,50, ,7.0, ,2.6, ,326, ,19.0, 
226,Woodland,Sacramento Valley,5/18/2025,0800,138,0.35, ,0.00, ,429, ,0.9, ,18.7, ,44, ,6.2, ,4.1, ,339, ,18.9, 
226,Woodland,Sacramento Valley,5/18/2025,0900,138,0.49, ,0.00, ,622, ,0.9, ,19.9, ,40, ,6.0, ,4.5, ,346, ,18.9, 
226,Woodland,Sacramento Valley,5/18/2025,1000,138,0.60, ,0.00, ,791, ,0.9, ,21.5, ,37, ,6.1, ,4.0, ,337, ,19.2, 
226,Woodland,Sacramento Valley,5/18/2025,1100,138,0.73, ,0.00, ,918, ,0.9, ,22.8, ,34, ,6.0, ,4.5, ,330, ,19.7, 
226,Woodland,Sacramento Valley,5/18/2025,1200,138,0.80, ,0.00, ,986, ,0.8, ,24.1, ,28, ,4.4, ,4.3, ,331, ,20.3, 
226,Woodland,Sacramento Valley,5/18/2025,1300,138,0.82, ,0.00, ,995, ,0.7, ,25.0, ,21, ,1.0, ,4.0, ,332, ,20.9, 
226,Woodland,Sacramento Valley,5/18/2025,1400,138,0.78, ,0.00, ,936, ,0.6, ,26.0, ,19, ,0.8, ,3.9, ,332, ,21.6, 
226,Woodland,Sacramento Valley,5/18/2025,1500,138,0.71, ,0.00, ,822, ,0.7, ,26.9, ,19, ,1.2, ,4.2, ,328, ,22.1, 
226,Woodland,Sacramento Valley,5/18/2025,1600,138,0.59, ,0.00, ,663, ,0.7, ,27.4, ,19, ,2.0, ,3.8, ,340, ,22.5, 
226,Woodland,Sacramento Valley,5/18/2025,1700,138,0.45, ,0.00, ,469, ,0.8, ,27.4, ,21, ,2.9, ,3.4, ,340, ,22.6, 
226,Woodland,Sacramento Valley,5/18/2025,1800,138,0.28, ,0.00, ,265, ,0.8, ,27.3, ,22, ,3.9, ,2.7, ,346, ,22.6, 
226,Woodland,Sacramento Valley,5/18/2025,1900,138,0.08, ,0.00, ,86, ,0.8, ,26.2, ,24, ,4.1, ,1.5, ,350, ,22.5, 
226,Woodland,Sacramento Valley,5/18/2025,2000,138,0.06, ,0.00, ,4, ,0.9, ,23.2, ,31, ,4.9, ,1.8, ,277, ,22.3, 
226,Woodland,Sacramento Valley,5/18/2025,2100,138,0.05, ,0.00, ,0, ,1.0, ,21.4, ,39, ,6.8, ,2.0, ,279, ,22.0, 
226,Woodland,Sacramento Valley,5/18/2025,2200,138,0.03, ,0.00, ,0, ,1.0, ,20.0, ,42, ,6.8, ,1.4, ,262, ,21.6, 
226,Woodland,Sacramento Valley,5/18/2025,2300,138,0.03, ,0.00, ,0, ,1.0, ,19.1, ,46, ,7.2, ,1.6, ,267, ,21.3, 
226,Woodland,Sacramento Valley,5/18/2025,2400,138,0.04, ,0.00, ,0, ,1.0, ,18.9, ,47, ,7.5, ,2.3, ,282, ,20.9, 
226,Woodland,Sacramento Valley,5/19/2025,0100,139,0.02, ,0.00, ,0, ,1.0, ,17.5, ,49, ,6.6, ,1.3, ,333, ,20.6, 
226,Woodland,Sacramento Valley,5/19/2025,0200,139,0.01, ,0.00, ,0, ,0.9, ,15.5, ,54, ,6.2, ,0.7, ,251, ,20.4, 
226,Woodland,Sacramento Valley,5/19/2025,0300,139,0.00, ,0.00, ,0, ,0.9, ,14.3, ,58, ,6.2, ,0.9, ,244, ,20.1, 
226,Woodland,Sacramento Valley,5/19/2025,0400,139,0.00, ,0.00, ,0, ,1.0, ,13.6, ,62, ,6.4, ,0.7, ,284, ,19.8, 
226,Woodland,Sacramento Valley,5/19/2025,0500,139,0.01, ,0.00, ,2, ,1.2, ,16.3, ,62, ,9.1, ,1.5, ,327, ,19.6, 
226,Woodland,Sacramento Valley,5/19/2025,0600,139,0.05, ,0.00, ,72, ,1.2, ,18.0, ,59, ,9.8, ,2.3, ,339, ,19.3, 
226,Woodland,Sacramento Valley,5/19/2025,0700,139,0.20, ,0.00, ,237, ,1.3, ,20.0, ,54, ,10.3, ,2.9, ,335, ,19.1, 
226,Woodland,Sacramento Valley,5/19/2025,0800,139,0.36, ,0.00, ,435, ,1.2, ,21.3, ,48, ,9.7, ,3.9, ,330, ,19.0, 
226,Woodland,Sacramento Valley,5/19/2025,0900,139,0.50, ,0.00, ,624, ,1.2, ,23.1, ,44, ,10.1, ,3.6, ,337, ,19.2, 
226,Woodland,Sacramento Valley,5/19/2025,1000,139,0.62, ,0.00, ,784, ,1.2, ,24.7, ,40, ,10.2, ,3.4, ,333, ,19.6, 
226,Woodland,Sacramento Valley,5/19/2025,1100,139,0.71, ,0.00, ,906, ,1.2, ,26.3, ,36, ,10.2, ,3.0, ,334, ,20.3, 
226,Woodland,Sacramento Valley,5/19/2025,1200,139,0.79, ,0.00, ,973, ,1.1, ,27.7, ,31, ,8.9, ,2.9, ,346, ,21.1, 
226,Woodland,Sacramento Valley,5/19/2025,1300,139,0.77, ,0.00, ,979, ,1.1, ,28.6, ,29, ,8.8, ,2.1, ,330, ,22.0, 
226,Woodland,Sacramento Valley,5/19/2025,1400,139,0.72, ,0.00, ,916, ,1.2, ,29.7, ,28, ,9.3, ,1.7, ,243, ,22.9, 
226,Woodland,Sacramento Valley,5/19/2025,1500,139,0.62, ,0.00, ,801, ,1.2, ,30.5, ,27, ,9.6, ,1.7, ,209, ,23.8, 
226,Woodland,Sacramento Valley,5/19/2025,1600,139,0.55, ,0.00, ,649, ,1.1, ,31.0, ,25, ,8.6, ,1.9, ,184, ,24.5, 
226,Woodland,Sacramento Valley,5/19/2025,1700,139,0.41, ,0.00, ,468, ,1.1, ,31.2, ,25, ,8.9, ,2.0, ,157, ,24.9, 
226,Woodland,Sacramento Valley,5/19/2025,1800,139,0.30, ,0.00, ,266, ,1.3, ,29.9, ,31, ,10.7, ,3.1, ,208, ,24.9, 
226,Woodland,Sacramento Valley,5/19/2025,1900,139,0.16, ,0.00, ,85, ,1.2, ,27.7, ,32, ,9.5, ,3.9, ,274, ,24.4, 
226,Woodland,Sacramento Valley,5/19/2025,2000,139,0.10, ,0.00, ,3, ,1.2, ,25.2, ,38, ,9.7, ,3.5, ,302, ,23.8, 
226,Woodland,Sacramento Valley,5/19/2025,2100,139,0.06, ,0.00, ,0, ,1.2, ,23.3, ,42, ,9.5, ,2.4, ,296, ,23.3, 
226,Woodland,Sacramento Valley,5/19/2025,2200,139,0.04, ,0.00, ,0, ,1.2, ,21.9, ,46, ,9.6, ,2.0, ,289, ,22.9, 
226,Woodland,Sacramento Valley,5/19/2025,2300,139,0.02, ,0.00, ,0, ,1.2, ,20.7, ,48, ,9.3, ,1.1, ,315, ,22.5, 
226,Woodland,Sacramento Valley,5/19/2025,2400,139,0.01, ,0.00, ,0, ,1.1, ,18.8, ,52, ,8.7, ,0.8, ,331, ,22.2, 
226,Woodland,Sacramento Valley,5/20/2025,0100,140,0.00, ,0.00, ,0, ,1.1, ,17.0, ,57, ,8.4, ,0.7, ,301, ,21.9, 
226,Woodland,Sacramento Valley,5/20/2025,0200,140,0.01, ,0.00, ,0, ,1.2, ,17.9, ,57, ,9.2, ,1.3, ,351, ,21.6, 
226,Woodland,Sacramento Valley,5/20/2025,0300,140,0.01, ,0.00, ,0, ,1.0, ,16.8, ,54, ,7.5, ,1.1, ,310, ,21.2, 
226,Woodland,Sacramento Valley,5/20/2025,0400,140,0.00, ,0.00, ,0, ,1.0, ,14.9, ,57, ,6.5, ,0.7, ,249, ,20.9, 
226,Woodland,Sacramento Valley,5/20/2025,0500,140,0.00, ,0.00, ,2, ,1.0, ,13.8, ,61, ,6.5, ,0.8, ,280, ,20.5, 
226,Woodland,Sacramento Valley,5/20/2025,0600,140,0.02, ,0.00, ,75, ,1.0, ,13.8, ,61, ,6.5, ,0.8, ,219, ,20.2, 
226,Woodland,Sacramento Valley,5/20/2025,0700,140,0.16, ,0.00, ,247, ,1.2, ,17.2, ,59, ,9.1, ,1.5, ,306, ,19.9, 
226,Woodland,Sacramento Valley,5/20/2025,0800,140,0.34, ,0.00, ,452, ,1.1, ,21.0, ,42, ,7.8, ,2.7, ,344, ,19.7, 
226,Woodland,Sacramento Valley,5/20/2025,0900,140,0.52, ,0.00, ,644, ,0.6, ,22.2, ,24, ,0.6, ,3.4, ,329, ,19.7, 
226,Woodland,Sacramento Valley,5/20/2025,1000,140,0.63, ,0.00, ,811, ,0.6, ,23.7, ,21, ,-0.1, ,3.3, ,342, ,20.0, 
226,Woodland,Sacramento Valley,5/20/2025,1100,140,0.73, ,0.00, ,934, ,0.7, ,25.2, ,22, ,1.7, ,2.9, ,332, ,20.6, 
226,Woodland,Sacramento Valley,5/20/2025,1200,140,0.82, ,0.00, ,1004, ,0.7, ,26.7, ,19, ,1.0, ,3.2, ,352, ,21.4, 
226,Woodland,Sacramento Valley,5/20/2025,1300,140,0.80, ,0.00, ,981, ,0.6, ,27.8, ,15, ,-0.9, ,3.0, ,347, ,22.2, 
226,Woodland,Sacramento Valley,5/20/2025,1400,140,0.76, ,0.00, ,953, ,0.5, ,28.8, ,14, ,-1.7, ,2.2, ,3, ,23.0, 
226,Woodland,Sacramento Valley,5/20/2025,1500,140,0.64, ,0.00, ,824, ,0.6, ,29.5, ,14, ,-0.5, ,1.9, ,360, ,23.8, 
226,Woodland,Sacramento Valley,5/20/2025,1600,140,0.51, ,0.00, ,677, ,0.6, ,30.2, ,14, ,-0.1, ,1.6, ,359, ,24.4, 
226,Woodland,Sacramento Valley,5/20/2025,1700,140,0.39, ,0.00, ,485, ,0.6, ,30.6, ,14, ,-0.3, ,1.4, ,348, ,24.7, 
226,Woodland,Sacramento Valley,5/20/2025,1800,140,0.23, ,0.00, ,277, ,0.6, ,30.0, ,14, ,0.1, ,1.0, ,49, ,24.7, 
226,Woodland,Sacramento Valley,5/20/2025,1900,140,0.05, ,0.00, ,92, ,1.0, ,27.2, ,27, ,6.7, ,0.8, ,185, ,24.6, 
226,Woodland,Sacramento Valley,5/20/2025,2000,140,0.02, ,0.00, ,5, ,1.2, ,22.4, ,43, ,9.1, ,0.6, ,177, ,24.3, 
226,Woodland,Sacramento Valley,5/20/2025,2100,140,0.00, ,0.00, ,0, ,1.2, ,20.1, ,51, ,9.7, ,0.5, ,216, ,23.9, 
226,Woodland,Sacramento Valley,5/20/2025,2200,140,0.00, ,0.00, ,0, ,1.2, ,18.6, ,56, ,9.6, ,0.8, ,236, ,23.4, 
226,Woodland,Sacramento Valley,5/20/2025,2300,140,0.01, ,0.00, ,0, ,1.2, ,18.5, ,58, ,10.0, ,1.3, ,284, ,22.8, 
226,Woodland,Sacramento Valley,5/20/2025,2400,140,0.01, ,0.00, ,0, ,1.1, ,18.3, ,54, ,8.8, ,1.0, ,262, ,22.4, 
226,Woodland,Sacramento Valley,5/21/2025,0100,141,0.01, ,0.00, ,0, ,1.0, ,16.5, ,53, ,7.0, ,1.0, ,11, ,21.9, 
226,Woodland,Sacramento Valley,5/21/2025,0200,141,0.00, ,0.00, ,0, ,0.9, ,14.6, ,57, ,6.1, ,0.7, ,236, ,21.6, 
226,Woodland,Sacramento Valley,5/21/2025,0300,141,0.00, ,0.00, ,0, ,1.0, ,14.0, ,61, ,6.6, ,0.9, ,277, ,21.2, 
226,Woodland,Sacramento Valley,5/21/2025,0400,141,0.00, ,0.00, ,0, ,1.0, ,13.1, ,63, ,6.3, ,0.5, ,223, ,20.8, 
226,Woodland,Sacramento Valley,5/21/2025,0500,141,0.00, ,0.00, ,2, ,0.9, ,12.0, ,67, ,6.0, ,0.5, ,207, ,20.5, 
226,Woodland,Sacramento Valley,5/21/2025,0600,141,0.02, ,0.00, ,75, ,1.1, ,13.1, ,70, ,7.8, ,0.6, ,190, ,20.1, 
226,Woodland,Sacramento Valley,5/21/2025,0700,141,0.16, ,0.00, ,244, ,1.4, ,18.7, ,65, ,11.9, ,1.1, ,321, ,19.8, 
226,Woodland,Sacramento Valley,5/21/2025,0800,141,0.33, ,0.00, ,444, ,1.4, ,21.4, ,53, ,11.5, ,2.8, ,344, ,19.7, 
226,Woodland,Sacramento Valley,5/21/2025,0900,141,0.49, ,0.00, ,621, ,1.2, ,23.4, ,43, ,10.1, ,3.3, ,343, ,19.9, 
226,Woodland,Sacramento Valley,5/21/2025,1000,141,0.62, ,0.00, ,796, ,1.1, ,25.0, ,36, ,8.7, ,3.4, ,336, ,20.3, 
226,Woodland,Sacramento Valley,5/21/2025,1100,141,0.73, ,0.00, ,917, ,1.2, ,26.9, ,33, ,9.1, ,2.9, ,328, ,20.9, 
226,Woodland,Sacramento Valley,5/21/2025,1200,141,0.80, ,0.00, ,988, ,1.1, ,28.1, ,29, ,8.3, ,2.8, ,340, ,21.7, 
226,Woodland,Sacramento Valley,5/21/2025,1300,141,0.80, ,0.00, ,989, ,1.0, ,29.7, ,25, ,7.5, ,2.1, ,3, ,22.6, 
226,Woodland,Sacramento Valley,5/21/2025,1400,141,0.73, ,0.00, ,929, ,1.0, ,30.5, ,23, ,6.9, ,1.6, ,72, ,23.5, 
226,Woodland,Sacramento Valley,5/21/2025,1500,141,0.67, ,0.00, ,824, ,1.0, ,31.2, ,21, ,6.6, ,2.0, ,171, ,24.3, 
226,Woodland,Sacramento Valley,5/21/2025,1600,141,0.56, ,0.00, ,663, ,1.0, ,31.8, ,22, ,7.3, ,2.0, ,179, ,24.9, 
226,Woodland,Sacramento Valley,5/21/2025,1700,141,0.44, ,0.00, ,473, ,1.1, ,31.6, ,23, ,7.8, ,2.4, ,145, ,25.3, 
226,Woodland,Sacramento Valley,5/21/2025,1800,141,0.30, ,0.00, ,269, ,1.1, ,31.0, ,25, ,8.8, ,2.8, ,139, ,25.2, 
226,Woodland,Sacramento Valley,5/21/2025,1900,141,0.09, ,0.00, ,93, ,1.2, ,28.5, ,31, ,9.5, ,1.6, ,203, ,24.9, 
226,Woodland,Sacramento Valley,5/21/2025,2000,141,0.04, ,0.00, ,5, ,1.1, ,24.0, ,38, ,8.7, ,1.3, ,188, ,24.7, 
226,Woodland,Sacramento Valley,5/21/2025,2100,141,0.03, ,0.00, ,0, ,1.1, ,21.1, ,43, ,7.9, ,1.1, ,187, ,24.3, 
226,Woodland,Sacramento Valley,5/21/2025,2200,141,0.03, ,0.00, ,0, ,1.1, ,19.5, ,47, ,7.8, ,1.5, ,161, ,23.8, 
226,Woodland,Sacramento Valley,5/21/2025,2300,141,0.03, ,0.00, ,0, ,1.1, ,18.7, ,49, ,7.8, ,1.7, ,168, ,23.3, 
226,Woodland,Sacramento Valley,5/21/2025,2400,141,0.03, ,0.00, ,0, ,1.0, ,17.6, ,50, ,7.0, ,1.8, ,163, ,22.8, 
226,Woodland,Sacramento Valley,5/22/2025,0100,142,0.01, ,0.00, ,0, ,1.0, ,16.5, ,51, ,6.3, ,1.1, ,165, ,22.4, 
226,Woodland,Sacramento Valley,5/22/2025,0200,142,0.01, ,0.00, ,0, ,0.9, ,15.1, ,55, ,6.1, ,0.9, ,156, ,22.0, 
226,Woodland,Sacramento Valley,5/22/2025,0300,142,0.01, ,0.00, ,0, ,1.0, ,15.1, ,58, ,6.8, ,1.2, ,176, ,21.6, 
226,Woodland,Sacramento Valley,5/22/2025,0400,142,0.02,Y,0.00, ,0, ,1.2, ,19.1,Y,52,Y,9.1,Y,1.7, ,239, ,21.3, 
226,Woodland,Sacramento Valley,5/22/2025,0500,142,0.04,Y,0.00, ,3, ,0.9, ,19.2,Y,41,Y,5.8,Y,2.0, ,249, ,20.9, 
226,Woodland,Sacramento Valley,5/22/2025,0600,142,0.06,Y,0.00, ,80, ,0.8, ,19.6,Y,37,Y,4.5,Y,1.7, ,263, ,20.6, 
226,Woodland,Sacramento Valley,5/22/2025,0700,142,0.20, ,0.00, ,249, ,0.9, ,21.2, ,34, ,4.8, ,1.7, ,204, ,20.3, 
226,Woodland,Sacramento Valley,5/22/2025,0800,142,0.35, ,0.00, ,448, ,0.9, ,23.0, ,32, ,5.7, ,2.3, ,238, ,20.3, 
226,Woodland,Sacramento Valley,5/22/2025,0900,142,0.48, ,0.00, ,635, ,0.9, ,24.6, ,31, ,6.2, ,1.8, ,248, ,20.5, 
226,Woodland,Sacramento Valley,5/22/2025,1000,142,0.59, ,0.00, ,777, ,1.0, ,26.1, ,29, ,6.8, ,1.5, ,245, ,21.0, 
226,Woodland,Sacramento Valley,5/22/2025,1100,142,0.70, ,0.00, ,906, ,1.1, ,26.8, ,30, ,7.8, ,2.3, ,7, ,21.8, 
226,Woodland,Sacramento Valley,5/22/2025,1200,142,0.76, ,0.00, ,986, ,1.0, ,27.3, ,27, ,6.9, ,2.0, ,188, ,22.7, 
226,Woodland,Sacramento Valley,5/22/2025,1300,142,0.78, ,0.00, ,999, ,0.9, ,28.1, ,23, ,5.2, ,2.0, ,175, ,23.7, 
226,Woodland,Sacramento Valley,5/22/2025,1400,142,0.77, ,0.00, ,949, ,0.9, ,28.6, ,22, ,5.0, ,2.5, ,208, ,24.5, 
226,Woodland,Sacramento Valley,5/22/2025,1500,142,0.69, ,0.00, ,841, ,0.8, ,29.0, ,20, ,3.7, ,2.7, ,200, ,25.3, 
226,Woodland,Sacramento Valley,5/22/2025,1600,142,0.56, ,0.00, ,679, ,0.8, ,28.8, ,20, ,3.7, ,2.9, ,205, ,25.7, 
226,Woodland,Sacramento Valley,5/22/2025,1700,142,0.47, ,0.00, ,483, ,1.0, ,27.4, ,27, ,6.6, ,3.9, ,214, ,25.7, 
226,Woodland,Sacramento Valley,5/22/2025,1800,142,0.30, ,0.00, ,280, ,1.0, ,25.9, ,29, ,6.4, ,3.4, ,207, ,25.4, 
226,Woodland,Sacramento Valley,5/22/2025,1900,142,0.11, ,0.00, ,99, ,1.0, ,23.9, ,32, ,6.3, ,2.5, ,195, ,25.0, 
226,Woodland,Sacramento Valley,5/22/2025,2000,142,0.06, ,0.00, ,5, ,0.9, ,20.5, ,37, ,5.3, ,2.2, ,174, ,24.6, 
226,Woodland,Sacramento Valley,5/22/2025,2100,142,0.04, ,0.00, ,0, ,0.8, ,17.3, ,43, ,4.5, ,2.4, ,171, ,24.2, 
226,Woodland,Sacramento Valley,5/22/2025,2200,142,0.03, ,0.00, ,0, ,0.9, ,15.3, ,49, ,4.7, ,2.4, ,168, ,23.6, 
226,Woodland,Sacramento Valley,5/22/2025,2300,142,0.02, ,0.00, ,0, ,0.9, ,13.8, ,55, ,4.9, ,2.3, ,154, ,23.0, 
226,Woodland,Sacramento Valley,5/22/2025,2400,142,0.01, ,0.00, ,0, ,0.9, ,13.0, ,59, ,5.3, ,2.1, ,133, ,22.4, 
226,Woodland,Sacramento Valley,5/23/2025,0100,143,0.01, ,0.00, ,0, ,0.9, ,12.1, ,63, ,5.1, ,1.7, ,113, ,21.8, 
226,Woodland,Sacramento Valley,5/23/2025,0200,143,0.01, ,0.00, ,0, ,0.9, ,11.4, ,66, ,5.4, ,2.6, ,121, ,21.3, 
226,Woodland,Sacramento Valley,5/23/2025,0300,143,0.00, ,0.00, ,0, ,0.9, ,10.7, ,72, ,5.8, ,1.9, ,115, ,20.7, 
226,Woodland,Sacramento Valley,5/23/2025,0400,143,0.00, ,0.00, ,0, ,0.9, ,10.2, ,75, ,6.0, ,0.9, ,93, ,20.5, 
226,Woodland,Sacramento Valley,5/23/2025,0500,143,0.00, ,0.00, ,3, ,0.9, ,9.6, ,78, ,5.9, ,0.5, ,81, ,20.3, 
226,Woodland,Sacramento Valley,5/23/2025,0600,143,0.01, ,0.00, ,72, ,1.0, ,10.2, ,79, ,6.8, ,1.1, ,291, ,20.0, 
226,Woodland,Sacramento Valley,5/23/2025,0700,143,0.13, ,0.00, ,245, ,1.1, ,12.3, ,80, ,9.0, ,1.8, ,344, ,19.7, 
226,Woodland,Sacramento Valley,5/23/2025,0800,143,0.25, ,0.00, ,434, ,1.3, ,14.0, ,79, ,10.3, ,2.4, ,347, ,19.6, 
226,Woodland,Sacramento Valley,5/23/2025,0900,143,0.38, ,0.00, ,625, ,1.4, ,16.5, ,75, ,11.9, ,2.2, ,355, ,19.7, 
226,Woodland,Sacramento Valley,5/23/2025,1000,143,0.51, ,0.00, ,785, ,1.4, ,18.3, ,68, ,12.3, ,2.3, ,355, ,20.1, 
226,Woodland,Sacramento Valley,5/23/2025,1100,143,0.59, ,0.00, ,903, ,1.4, ,19.6, ,60, ,11.8, ,1.9, ,2, ,20.7, 
226,Woodland,Sacramento Valley,5/23/2025,1200,143,0.67, ,0.00, ,981, ,1.3, ,21.0, ,53, ,11.2, ,1.8, ,325, ,21.6, 
226,Woodland,Sacramento Valley,5/23/2025,1300,143,0.71, ,0.00, ,998, ,1.3, ,22.9, ,47, ,10.9, ,2.1, ,346, ,22.6, 
226,Woodland,Sacramento Valley,5/23/2025,1400,143,0.70, ,0.00, ,952, ,1.1, ,24.0, ,38, ,9.0, ,2.0, ,350, ,23.5, 
226,Woodland,Sacramento Valley,5/23/2025,1500,143,0.60, ,0.00, ,838, ,1.1, ,25.2, ,34, ,8.3, ,1.5, ,306, ,24.2, 
226,Woodland,Sacramento Valley,5/23/2025,1600,143,0.48, ,0.00, ,676, ,1.1, ,26.2, ,32, ,8.2, ,1.4, ,91, ,24.8, 
226,Woodland,Sacramento Valley,5/23/2025,1700,143,0.37, ,0.00, ,482, ,1.0, ,26.4, ,29, ,6.8, ,1.4, ,185, ,25.0, 
