Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
235,Verona,Sacramento Valley,5/25/2025,1700,145,0.32, ,0.00, ,339, ,1.4, ,24.5, ,47, ,12.4, ,3.6, ,156, ,22.6, 
235,Verona,Sacramento Valley,5/25/2025,1800,145,0.21, ,0.00, ,167, ,1.3, ,22.4, ,47, ,10.5, ,4.0, ,150, ,22.7, 
235,Verona,Sacramento Valley,5/25/2025,1900,145,0.11, ,0.00, ,51, ,1.2, ,20.3, ,50, ,9.7, ,4.2, ,143, ,22.6, 
235,Verona,Sacramento Valley,5/25/2025,2000,145,0.08, ,0.00, ,4, ,1.1, ,18.5, ,54, ,8.9, ,4.3, ,147, ,22.5, 
235,Verona,Sacramento Valley,5/25/2025,2100,145,0.06, ,0.00, ,0, ,1.1, ,16.2, ,60, ,8.4, ,4.1, ,148, ,22.2, 
235,Verona,Sacramento Valley,5/25/2025,2200,145,0.04, ,0.00, ,0, ,1.1, ,14.2, ,69, ,8.7, ,4.3, ,150, ,21.9, 
235,Verona,Sacramento Valley,5/25/2025,2300,145,0.03, ,0.00, ,0, ,1.2, ,13.5, ,75, ,9.1, ,4.5, ,142, ,21.6, 
235,Verona,Sacramento Valley,5/25/2025,2400,145,0.02, ,0.00, ,0, ,1.2, ,13.1, ,77, ,9.2, ,4.4, ,144, ,21.2, 
235,Verona,Sacramento Valley,5/26/2025,0100,146,0.00, ,0.00, ,0, ,1.2, ,12.9, ,78, ,9.2, ,4.2, ,142, ,20.9, 
235,Verona,Sacramento Valley,5/26/2025,0200,146,0.00, ,0.00, ,0, ,1.2, ,13.0, ,77, ,9.1, ,4.0, ,142, ,20.6, 
235,Verona,Sacramento Valley,5/26/2025,0300,146,0.00, ,0.00, ,0, ,1.1, ,12.7, ,78, ,9.0, ,3.6, ,137, ,20.3, 
235,Verona,Sacramento Valley,5/26/2025,0400,146,0.00, ,0.00, ,0, ,1.2, ,12.4, ,81, ,9.2, ,3.8, ,135, ,20.1, 
235,Verona,Sacramento Valley,5/26/2025,0500,146,0.00, ,0.00, ,2, ,1.1, ,12.1, ,79, ,8.6, ,3.6, ,143, ,19.8, 
235,Verona,Sacramento Valley,5/26/2025,0600,146,0.03, ,0.00, ,85, ,1.1, ,12.3, ,80, ,8.9, ,3.4, ,141, ,19.6, 
235,Verona,Sacramento Valley,5/26/2025,0700,146,0.17, ,0.00, ,283, ,1.2, ,13.9, ,75, ,9.5, ,3.3, ,140, ,19.4, 
235,Verona,Sacramento Valley,5/26/2025,0800,146,0.30, ,0.00, ,523, ,1.2, ,15.8, ,69, ,10.0, ,3.0, ,141, ,19.3, 
235,Verona,Sacramento Valley,5/26/2025,0900,146,0.35, ,0.00, ,530, ,1.3, ,17.1, ,64, ,10.3, ,2.7, ,125, ,19.4, 
235,Verona,Sacramento Valley,5/26/2025,1000,146,0.50, ,0.00, ,798, ,1.2, ,18.6, ,57, ,9.9, ,1.8, ,172, ,19.6, 
235,Verona,Sacramento Valley,5/26/2025,1100,146,0.60, ,0.00, ,912, ,1.3, ,19.9, ,54, ,10.4, ,2.0, ,241, ,20.0, 
235,Verona,Sacramento Valley,5/26/2025,1200,146,0.66, ,0.00, ,973, ,1.3, ,21.0, ,53, ,11.0, ,1.9, ,279, ,20.6, 
235,Verona,Sacramento Valley,5/26/2025,1300,146,0.70, ,0.00, ,986, ,1.4, ,22.2, ,51, ,11.7, ,2.4, ,319, ,21.3, 
235,Verona,Sacramento Valley,5/26/2025,1400,146,0.67, ,0.00, ,935, ,1.4, ,23.2, ,49, ,11.9, ,2.2, ,312, ,21.8, 
235,Verona,Sacramento Valley,5/26/2025,1500,146,0.60, ,0.00, ,835, ,1.4, ,24.6, ,46, ,12.0, ,1.7, ,326, ,22.1, 
235,Verona,Sacramento Valley,5/26/2025,1600,146,0.49, ,0.00, ,668, ,1.4, ,25.0, ,46, ,12.5, ,1.8, ,301, ,22.3, 
235,Verona,Sacramento Valley,5/26/2025,1700,146,0.34, ,0.00, ,501, ,1.5, ,25.6, ,44, ,12.5, ,0.8, ,34, ,22.5, 
235,Verona,Sacramento Valley,5/26/2025,1800,146,0.18, ,0.00, ,249, ,1.5, ,24.2, ,51, ,13.5, ,0.8, ,85, ,22.8, 
235,Verona,Sacramento Valley,5/26/2025,1900,146,0.05, ,0.00, ,100, ,1.7, ,23.2, ,60, ,15.0, ,0.6, ,94, ,22.9, 
235,Verona,Sacramento Valley,5/26/2025,2000,146,0.02, ,0.00, ,7, ,1.5, ,19.8, ,64, ,12.9, ,1.7, ,187, ,22.9, 
235,Verona,Sacramento Valley,5/26/2025,2100,146,0.01, ,0.00, ,0, ,1.4, ,18.2, ,67, ,12.0, ,1.8, ,182, ,22.8, 
235,Verona,Sacramento Valley,5/26/2025,2200,146,0.00, ,0.00, ,0, ,1.4, ,16.0, ,75, ,11.7, ,1.2, ,168, ,22.6, 
235,Verona,Sacramento Valley,5/26/2025,2300,146,0.00, ,0.00, ,0, ,1.4, ,15.2, ,80, ,11.8, ,1.4, ,132, ,22.3, 
235,Verona,Sacramento Valley,5/26/2025,2400,146,0.00, ,0.00, ,0, ,1.4, ,14.9, ,80, ,11.5, ,1.6, ,152, ,22.1, 
235,Verona,Sacramento Valley,5/27/2025,0100,147,0.00, ,0.00, ,0, ,1.3, ,14.9, ,79, ,11.3, ,1.7, ,140, ,21.8, 
235,Verona,Sacramento Valley,5/27/2025,0200,147,0.00, ,0.00, ,0, ,1.3, ,13.8, ,84, ,11.1, ,1.4, ,161, ,21.5, 
235,Verona,Sacramento Valley,5/27/2025,0300,147,0.00, ,0.00, ,0, ,1.3, ,12.6, ,86, ,10.4, ,0.8, ,172, ,21.3, 
235,Verona,Sacramento Valley,5/27/2025,0400,147,0.00, ,0.00, ,0, ,1.2, ,11.9, ,88, ,10.1, ,1.1, ,173, ,21.1, 
235,Verona,Sacramento Valley,5/27/2025,0500,147,0.00, ,0.00, ,3, ,1.2, ,11.6, ,90, ,10.0, ,1.4, ,142, ,20.8, 
235,Verona,Sacramento Valley,5/27/2025,0600,147,0.02, ,0.00, ,85, ,1.3, ,12.7, ,89, ,10.9, ,1.4, ,147, ,20.6, 
235,Verona,Sacramento Valley,5/27/2025,0700,147,0.15, ,0.00, ,256, ,1.4, ,14.7, ,82, ,11.7, ,2.5, ,147, ,20.4, 
235,Verona,Sacramento Valley,5/27/2025,0800,147,0.28, ,0.00, ,457, ,1.4, ,16.7, ,76, ,12.4, ,2.1, ,150, ,20.3, 
235,Verona,Sacramento Valley,5/27/2025,0900,147,0.42, ,0.00, ,644, ,1.5, ,19.1, ,69, ,13.3, ,2.4, ,166, ,20.3, 
235,Verona,Sacramento Valley,5/27/2025,1000,147,0.53, ,0.00, ,797, ,1.6, ,21.4, ,65, ,14.5, ,2.5, ,171, ,20.5, 
235,Verona,Sacramento Valley,5/27/2025,1100,147,0.65, ,0.00, ,907, ,1.6, ,23.6, ,56, ,14.2, ,2.3, ,178, ,21.0, 
235,Verona,Sacramento Valley,5/27/2025,1200,147,0.72, ,0.00, ,965, ,1.6, ,25.2, ,50, ,13.9, ,2.5, ,164, ,21.6, 
235,Verona,Sacramento Valley,5/27/2025,1300,147,0.75, ,0.00, ,973, ,1.5, ,26.5, ,44, ,13.4, ,2.5, ,177, ,22.4, 
235,Verona,Sacramento Valley,5/27/2025,1400,147,0.73, ,0.00, ,925, ,1.5, ,27.6, ,40, ,13.0, ,2.6, ,178, ,22.9, 
235,Verona,Sacramento Valley,5/27/2025,1500,147,0.64, ,0.00, ,821, ,1.5, ,28.6, ,39, ,13.1, ,2.1, ,154, ,23.1, 
235,Verona,Sacramento Valley,5/27/2025,1600,147,0.53, ,0.00, ,680, ,1.6, ,29.3, ,38, ,13.5, ,2.2, ,146, ,23.2, 
235,Verona,Sacramento Valley,5/27/2025,1700,147,0.43, ,0.00, ,498, ,1.6, ,29.0, ,40, ,14.2, ,3.0, ,165, ,23.4, 
235,Verona,Sacramento Valley,5/27/2025,1800,147,0.28, ,0.00, ,294, ,1.6, ,28.0, ,43, ,14.1, ,2.7, ,163, ,23.6, 
235,Verona,Sacramento Valley,5/27/2025,1900,147,0.08, ,0.00, ,104, ,1.6, ,26.2, ,48, ,14.3, ,2.0, ,165, ,23.7, 
235,Verona,Sacramento Valley,5/27/2025,2000,147,0.04, ,0.00, ,7, ,1.5, ,23.7, ,53, ,13.5, ,2.1, ,170, ,23.6, 
235,Verona,Sacramento Valley,5/27/2025,2100,147,0.01, ,0.00, ,1, ,1.5, ,20.9, ,61, ,13.2, ,2.1, ,164, ,23.5, 
235,Verona,Sacramento Valley,5/27/2025,2200,147,0.01, ,0.00, ,1, ,1.4, ,18.2, ,67, ,11.9, ,2.4, ,158, ,23.3, 
235,Verona,Sacramento Valley,5/27/2025,2300,147,0.01, ,0.00, ,0, ,1.3, ,16.9, ,68, ,11.0, ,2.7, ,159, ,23.0, 
235,Verona,Sacramento Valley,5/27/2025,2400,147,0.01, ,0.00, ,0, ,1.3, ,16.5, ,70, ,11.0, ,2.9, ,146, ,22.7, 
235,Verona,Sacramento Valley,5/28/2025,0100,148,0.01, ,0.00, ,0, ,1.3, ,16.0, ,71, ,10.8, ,2.8, ,145, ,22.4, 
235,Verona,Sacramento Valley,5/28/2025,0200,148,0.01, ,0.00, ,0, ,1.3, ,15.1, ,74, ,10.5, ,3.3, ,138, ,22.1, 
235,Verona,Sacramento Valley,5/28/2025,0300,148,0.00, ,0.00, ,0, ,1.2, ,14.0, ,77, ,10.0, ,3.5, ,152, ,21.8, 
235,Verona,Sacramento Valley,5/28/2025,0400,148,0.00, ,0.00, ,0, ,1.2, ,13.0, ,81, ,9.8, ,2.8, ,149, ,21.5, 
235,Verona,Sacramento Valley,5/28/2025,0500,148,0.00, ,0.00, ,4, ,1.2, ,12.5, ,83, ,9.7, ,3.1, ,148, ,21.2, 
235,Verona,Sacramento Valley,5/28/2025,0600,148,0.03, ,0.00, ,84, ,1.2, ,12.7, ,83, ,9.9, ,2.6, ,151, ,20.9, 
235,Verona,Sacramento Valley,5/28/2025,0700,148,0.16, ,0.00, ,261, ,1.3, ,14.1, ,78, ,10.4, ,2.9, ,145, ,20.7, 
235,Verona,Sacramento Valley,5/28/2025,0800,148,0.28, ,0.00, ,462, ,1.3, ,15.7, ,73, ,10.9, ,2.7, ,135, ,20.5, 
235,Verona,Sacramento Valley,5/28/2025,0900,148,0.41, ,0.00, ,649, ,1.4, ,17.6, ,68, ,11.7, ,2.5, ,130, ,20.5, 
235,Verona,Sacramento Valley,5/28/2025,1000,148,0.52, ,0.00, ,802, ,1.4, ,19.9, ,62, ,12.4, ,2.2, ,125, ,20.8, 
235,Verona,Sacramento Valley,5/28/2025,1100,148,0.63, ,0.00, ,911, ,1.5, ,22.5, ,55, ,13.1, ,1.7, ,143, ,21.2, 
235,Verona,Sacramento Valley,5/28/2025,1200,148,0.69, ,0.00, ,968, ,1.6, ,24.9, ,52, ,14.3, ,1.5, ,148, ,21.9, 
235,Verona,Sacramento Valley,5/28/2025,1300,148,0.73, ,0.00, ,972, ,1.7, ,26.9, ,48, ,14.9, ,1.7, ,163, ,22.6, 
235,Verona,Sacramento Valley,5/28/2025,1400,148,0.72, ,0.00, ,920, ,1.7, ,27.9, ,46, ,15.3, ,2.5, ,173, ,23.2, 
235,Verona,Sacramento Valley,5/28/2025,1500,148,0.64, ,0.00, ,821, ,1.7, ,28.0, ,46, ,15.3, ,2.8, ,178, ,23.4, 
235,Verona,Sacramento Valley,5/28/2025,1600,148,0.53, ,0.00, ,677, ,1.7, ,27.9, ,46, ,15.3, ,2.9, ,174, ,23.6, 
235,Verona,Sacramento Valley,5/28/2025,1700,148,0.42, ,0.00, ,499, ,1.6, ,27.5, ,44, ,14.3, ,3.1, ,159, ,23.8, 
235,Verona,Sacramento Valley,5/28/2025,1800,148,0.29, ,0.00, ,300, ,1.5, ,25.6, ,47, ,13.5, ,3.8, ,165, ,23.9, 
235,Verona,Sacramento Valley,5/28/2025,1900,148,0.12, ,0.00, ,107, ,1.5, ,22.5, ,54, ,12.6, ,4.1, ,177, ,23.9, 
235,Verona,Sacramento Valley,5/28/2025,2000,148,0.04, ,0.00, ,6, ,1.3, ,19.5, ,58, ,11.0, ,3.2, ,175, ,23.8, 
235,Verona,Sacramento Valley,5/28/2025,2100,148,0.02, ,0.00, ,0, ,1.2, ,17.5, ,62, ,10.3, ,3.2, ,143, ,23.6, 
235,Verona,Sacramento Valley,5/28/2025,2200,148,0.02, ,0.00, ,0, ,1.2, ,16.6, ,64, ,9.9, ,3.8, ,138, ,23.3, 
235,Verona,Sacramento Valley,5/28/2025,2300,148,0.02, ,0.00, ,0, ,1.2, ,15.6, ,68, ,9.7, ,4.5, ,141, ,22.9, 
235,Verona,Sacramento Valley,5/28/2025,2400,148,0.01, ,0.00, ,0, ,1.2, ,14.7, ,71, ,9.5, ,4.3, ,149, ,22.5, 
235,Verona,Sacramento Valley,5/29/2025,0100,149,0.01, ,0.00, ,0, ,1.2, ,14.0, ,74, ,9.4, ,3.5, ,157, ,22.1, 
235,Verona,Sacramento Valley,5/29/2025,0200,149,0.00, ,0.00, ,0, ,1.2, ,13.5, ,77, ,9.6, ,3.0, ,141, ,21.8, 
235,Verona,Sacramento Valley,5/29/2025,0300,149,0.00, ,0.00, ,0, ,1.2, ,13.0, ,81, ,9.7, ,2.1, ,134, ,21.5, 
235,Verona,Sacramento Valley,5/29/2025,0400,149,0.00, ,0.00, ,0, ,1.2, ,12.7, ,81, ,9.6, ,1.8, ,123, ,21.2, 
235,Verona,Sacramento Valley,5/29/2025,0500,149,0.00, ,0.00, ,4, ,1.2, ,11.7, ,84, ,9.1, ,1.2, ,90, ,21.0, 
235,Verona,Sacramento Valley,5/29/2025,0600,149,0.02, ,0.00, ,82, ,1.2, ,12.5, ,81, ,9.4, ,1.6, ,121, ,20.7, 
235,Verona,Sacramento Valley,5/29/2025,0700,149,0.15, ,0.00, ,265, ,1.2, ,14.2, ,74, ,9.6, ,1.7, ,153, ,20.5, 
235,Verona,Sacramento Valley,5/29/2025,0800,149,0.27, ,0.00, ,467, ,1.2, ,16.4, ,66, ,10.0, ,1.0, ,32, ,20.4, 
235,Verona,Sacramento Valley,5/29/2025,0900,149,0.39, ,0.00, ,645, ,1.3, ,17.0, ,65, ,10.4, ,1.4, ,61, ,20.5, 
235,Verona,Sacramento Valley,5/29/2025,1000,149,0.51, ,0.00, ,804, ,1.3, ,19.3, ,59, ,11.0, ,1.6, ,123, ,20.8, 
235,Verona,Sacramento Valley,5/29/2025,1100,149,0.61, ,0.00, ,908, ,1.4, ,22.1, ,53, ,12.0, ,1.3, ,250, ,21.3, 
235,Verona,Sacramento Valley,5/29/2025,1200,149,0.71, ,0.00, ,976, ,1.5, ,24.6, ,49, ,13.2, ,1.7, ,287, ,22.0, 
235,Verona,Sacramento Valley,5/29/2025,1300,149,0.73, ,0.00, ,962, ,1.7, ,27.3, ,46, ,14.6, ,2.0, ,313, ,22.7, 
235,Verona,Sacramento Valley,5/29/2025,1400,149,0.74, ,0.00, ,933, ,1.8, ,29.0, ,44, ,15.4, ,2.2, ,322, ,23.3, 
235,Verona,Sacramento Valley,5/29/2025,1500,149,0.66, ,0.00, ,837, ,1.7, ,30.4, ,40, ,15.4, ,2.0, ,311, ,23.6, 
235,Verona,Sacramento Valley,5/29/2025,1600,149,0.54, ,0.00, ,694, ,1.8, ,31.6, ,40, ,16.2, ,1.6, ,320, ,23.8, 
235,Verona,Sacramento Valley,5/29/2025,1700,149,0.38, ,0.00, ,517, ,1.8, ,32.5, ,36, ,15.6, ,1.1, ,318, ,24.1, 
235,Verona,Sacramento Valley,5/29/2025,1800,149,0.24, ,0.00, ,312, ,2.1, ,30.9, ,48, ,18.6, ,0.8, ,113, ,24.4, 
235,Verona,Sacramento Valley,5/29/2025,1900,149,0.06, ,0.00, ,116, ,2.1, ,28.2, ,54, ,18.0, ,1.0, ,121, ,24.5, 
235,Verona,Sacramento Valley,5/29/2025,2000,149,0.00, ,0.00, ,10, ,2.0, ,22.7, ,73, ,17.7, ,0.9, ,192, ,24.5, 
235,Verona,Sacramento Valley,5/29/2025,2100,149,0.00, ,0.00, ,1, ,1.8, ,21.4, ,70, ,15.7, ,1.8, ,181, ,24.4, 
235,Verona,Sacramento Valley,5/29/2025,2200,149,0.00, ,0.00, ,1, ,1.7, ,20.8, ,69, ,14.8, ,1.8, ,174, ,24.2, 
235,Verona,Sacramento Valley,5/29/2025,2300,149,0.00, ,0.00, ,1, ,1.6, ,18.8, ,73, ,13.9, ,1.4, ,140, ,23.9, 
235,Verona,Sacramento Valley,5/29/2025,2400,149,0.00, ,0.00, ,1, ,1.5, ,18.6, ,72, ,13.5, ,1.6, ,143, ,23.6, 
235,Verona,Sacramento Valley,5/30/2025,0100,150,0.00, ,0.00, ,0, ,1.6, ,19.0, ,73, ,13.9, ,2.2, ,141, ,23.4, 
235,Verona,Sacramento Valley,5/30/2025,0200,150,0.00, ,0.00, ,0, ,1.5, ,18.3, ,73, ,13.3, ,2.4, ,145, ,23.1, 
235,Verona,Sacramento Valley,5/30/2025,0300,150,0.00, ,0.00, ,0, ,1.5, ,17.1, ,77, ,13.0, ,1.8, ,152, ,22.8, 
235,Verona,Sacramento Valley,5/30/2025,0400,150,0.00, ,0.00, ,0, ,1.4, ,14.9, ,85, ,12.5, ,1.0, ,264, ,22.5, 
235,Verona,Sacramento Valley,5/30/2025,0500,150,0.00, ,0.00, ,4, ,1.4, ,13.5, ,91, ,12.0, ,0.5, ,240, ,22.3, 
235,Verona,Sacramento Valley,5/30/2025,0600,150,0.02, ,0.00, ,92, ,1.5, ,14.9, ,91, ,13.4, ,0.5, ,73, ,22.1, 
235,Verona,Sacramento Valley,5/30/2025,0700,150,0.16, ,0.00, ,263, ,1.6, ,18.9, ,73, ,14.0, ,0.9, ,150, ,21.9, 
235,Verona,Sacramento Valley,5/30/2025,0800,150,0.30, ,0.00, ,461, ,1.7, ,21.2, ,67, ,14.9, ,0.9, ,144, ,21.8, 
235,Verona,Sacramento Valley,5/30/2025,0900,150,0.45, ,0.00, ,648, ,1.8, ,23.5, ,62, ,15.9, ,1.3, ,175, ,21.9, 
235,Verona,Sacramento Valley,5/30/2025,1000,150,0.57, ,0.00, ,795, ,1.8, ,26.0, ,53, ,15.7, ,1.2, ,157, ,22.2, 
235,Verona,Sacramento Valley,5/30/2025,1100,150,0.68, ,0.00, ,884, ,2.0, ,28.5, ,51, ,17.3, ,1.2, ,301, ,22.8, 
235,Verona,Sacramento Valley,5/30/2025,1200,150,0.75, ,0.00, ,969, ,1.9, ,30.1, ,45, ,16.8, ,1.3, ,285, ,23.5, 
235,Verona,Sacramento Valley,5/30/2025,1300,150,0.79, ,0.00, ,976, ,2.0, ,31.6, ,42, ,17.2, ,1.8, ,306, ,24.3, 
235,Verona,Sacramento Valley,5/30/2025,1400,150,0.77, ,0.00, ,932, ,2.0, ,33.0, ,40, ,17.6, ,1.9, ,314, ,24.8, 
235,Verona,Sacramento Valley,5/30/2025,1500,150,0.65, ,0.00, ,826, ,2.0, ,33.9, ,38, ,17.8, ,1.0, ,35, ,25.1, 
235,Verona,Sacramento Valley,5/30/2025,1600,150,0.52, ,0.00, ,687, ,2.3, ,33.2, ,46, ,20.0, ,1.1, ,66, ,25.3, 
235,Verona,Sacramento Valley,5/30/2025,1700,150,0.40, ,0.00, ,488, ,2.3, ,34.5, ,42, ,19.9, ,1.1, ,188, ,25.5, 
235,Verona,Sacramento Valley,5/30/2025,1800,150,0.25, ,0.00, ,304, ,2.5, ,33.2, ,50, ,21.2, ,1.2, ,182, ,25.8, 
235,Verona,Sacramento Valley,5/30/2025,1900,150,0.06, ,0.00, ,114, ,3.0, ,31.4, ,65, ,24.0, ,0.8, ,172, ,25.9, 
235,Verona,Sacramento Valley,5/30/2025,2000,150,0.00, ,0.00, ,9, ,2.4, ,26.4, ,70, ,20.5, ,1.1, ,186, ,25.9, 
235,Verona,Sacramento Valley,5/30/2025,2100,150,0.02, ,0.00, ,0, ,2.0, ,25.5, ,61, ,17.3, ,1.8, ,178, ,25.8, 
235,Verona,Sacramento Valley,5/30/2025,2200,150,0.01, ,0.00, ,0, ,1.8, ,23.4, ,62, ,15.8, ,1.9, ,180, ,25.6, 
235,Verona,Sacramento Valley,5/30/2025,2300,150,0.00, ,0.00, ,0, ,1.8, ,21.3, ,71, ,15.7, ,1.2, ,138, ,25.4, 
235,Verona,Sacramento Valley,5/30/2025,2400,150,0.01,Y,0.00, ,0, ,1.8, ,22.5,Y,65,Y,15.7,Y,1.8, ,133, ,25.1, 
235,Verona,Sacramento Valley,5/31/2025,0100,151,0.03,Y,0.00, ,0, ,1.7, ,22.9,Y,62,Y,15.1,Y,2.5, ,141, ,24.8, 
235,Verona,Sacramento Valley,5/31/2025,0200,151,0.01,Y,0.00, ,1, ,1.7, ,21.4,Y,67,Y,15.0,Y,2.1, ,152, ,24.5, 
235,Verona,Sacramento Valley,5/31/2025,0300,151,0.02,Y,0.00, ,1, ,1.6, ,21.2,Y,65,Y,14.4,Y,2.6, ,143, ,24.2, 
235,Verona,Sacramento Valley,5/31/2025,0400,151,0.02,Y,0.00, ,1, ,1.5, ,20.6,Y,64,Y,13.5,Y,2.4, ,149, ,24.0, 
235,Verona,Sacramento Valley,5/31/2025,0500,151,0.00, ,0.00, ,5, ,1.6, ,17.3, ,80, ,13.8, ,0.5, ,268, ,23.7, 
235,Verona,Sacramento Valley,5/31/2025,0600,151,0.03, ,0.00, ,87, ,1.6, ,17.5, ,81, ,14.2, ,0.9, ,156, ,23.5, 
235,Verona,Sacramento Valley,5/31/2025,0700,151,0.18, ,0.00, ,263, ,1.6, ,20.6, ,65, ,13.9, ,1.1, ,199, ,23.3, 
235,Verona,Sacramento Valley,5/31/2025,0800,151,0.33, ,0.00, ,464, ,1.7, ,22.7, ,61, ,14.7, ,1.8, ,130, ,23.1, 
235,Verona,Sacramento Valley,5/31/2025,0900,151,0.48, ,0.00, ,645, ,1.8, ,25.5, ,55, ,15.7, ,1.9, ,115, ,23.2, 
235,Verona,Sacramento Valley,5/31/2025,1000,151,0.60, ,0.00, ,796, ,1.8, ,28.5, ,47, ,16.1, ,1.4, ,131, ,23.5, 
235,Verona,Sacramento Valley,5/31/2025,1100,151,0.69, ,0.00, ,906, ,1.9, ,30.1, ,45, ,16.8, ,1.1, ,96, ,24.0, 
235,Verona,Sacramento Valley,5/31/2025,1200,151,0.75, ,0.00, ,967, ,1.9, ,32.0, ,41, ,17.0, ,1.0, ,50, ,24.7, 
235,Verona,Sacramento Valley,5/31/2025,1300,151,0.78, ,0.00, ,974, ,2.1, ,33.4, ,42, ,18.6, ,1.2, ,270, ,25.5, 
235,Verona,Sacramento Valley,5/31/2025,1400,151,0.75, ,0.00, ,922, ,2.2, ,34.7, ,39, ,18.7, ,1.2, ,245, ,26.0, 
235,Verona,Sacramento Valley,5/31/2025,1500,151,0.66, ,0.00, ,819, ,2.2, ,35.5, ,38, ,19.0, ,1.1, ,172, ,26.2, 
235,Verona,Sacramento Valley,5/31/2025,1600,151,0.57, ,0.00, ,679, ,2.3, ,35.0, ,41, ,19.6, ,1.8, ,149, ,26.3, 
235,Verona,Sacramento Valley,5/31/2025,1700,151,0.45, ,0.00, ,504, ,2.3, ,34.2, ,42, ,19.6, ,2.3, ,176, ,26.6, 
235,Verona,Sacramento Valley,5/31/2025,1800,151,0.28, ,0.00, ,305, ,2.2, ,32.8, ,45, ,19.2, ,2.0, ,172, ,26.8, 
235,Verona,Sacramento Valley,5/31/2025,1900,151,0.11, ,0.00, ,115, ,2.1, ,30.1, ,49, ,18.3, ,2.3, ,174, ,26.8, 
235,Verona,Sacramento Valley,5/31/2025,2000,151,0.05, ,0.00, ,10, ,1.8, ,27.3, ,49, ,15.7, ,2.1, ,160, ,26.7, 
235,Verona,Sacramento Valley,5/31/2025,2100,151,0.04, ,0.00, ,0, ,1.7, ,25.7, ,52, ,15.0, ,2.2, ,158, ,26.5, 
235,Verona,Sacramento Valley,5/31/2025,2200,151,0.04, ,0.00, ,0, ,1.5, ,24.0, ,52, ,13.5, ,2.8, ,161, ,26.3, 
235,Verona,Sacramento Valley,5/31/2025,2300,151,0.04, ,0.00, ,0, ,1.5, ,22.7, ,55, ,13.1, ,2.8, ,150, ,26.0, 
235,Verona,Sacramento Valley,5/31/2025,2400,151,0.03, ,0.00, ,1, ,1.6, ,22.0, ,60, ,13.8, ,2.8, ,150, ,25.6, 
235,Verona,Sacramento Valley,6/1/2025,0100,152,0.06, ,0.00, ,1, ,1.5, ,21.3, ,58, ,12.5, ,3.5, ,149, ,25.3, 
235,Verona,Sacramento Valley,6/1/2025,0200,152,0.05, ,0.00, ,1, ,1.4, ,19.9, ,58, ,11.5, ,3.4, ,151, ,25.0, 
235,Verona,Sacramento Valley,6/1/2025,0300,152,0.04, ,0.00, ,0, ,1.3, ,18.5, ,62, ,11.2, ,2.9, ,157, ,24.6, 
235,Verona,Sacramento Valley,6/1/2025,0400,152,0.01, ,0.00, ,0, ,1.3, ,16.7, ,69, ,11.0, ,1.7, ,157, ,24.3, 
235,Verona,Sacramento Valley,6/1/2025,0500,152,0.01, ,0.00, ,4, ,1.3, ,16.0, ,72, ,11.0, ,1.9, ,160, ,24.0, 
235,Verona,Sacramento Valley,6/1/2025,0600,152,0.08, ,0.00, ,102, ,1.3, ,16.4, ,72, ,11.3, ,3.5, ,158, ,23.7, 
235,Verona,Sacramento Valley,6/1/2025,0700,152,0.16, ,0.00, ,211, ,1.4, ,16.9, ,71, ,11.7, ,3.4, ,162, ,23.5, 
235,Verona,Sacramento Valley,6/1/2025,0800,152,0.31, ,0.00, ,464, ,1.5, ,19.1, ,67, ,12.7, ,2.8, ,157, ,23.3, 
235,Verona,Sacramento Valley,6/1/2025,0900,152,0.46, ,0.00, ,651, ,1.6, ,21.6, ,60, ,13.6, ,3.0, ,162, ,23.2, 
235,Verona,Sacramento Valley,6/1/2025,1000,152,0.59, ,0.00, ,803, ,1.6, ,23.6, ,56, ,14.3, ,3.3, ,170, ,23.4, 
235,Verona,Sacramento Valley,6/1/2025,1100,152,0.69, ,0.00, ,911, ,1.7, ,25.2, ,52, ,14.6, ,3.3, ,156, ,23.8, 
235,Verona,Sacramento Valley,6/1/2025,1200,152,0.76, ,0.00, ,973, ,1.7, ,26.5, ,50, ,15.1, ,3.3, ,167, ,24.4, 
235,Verona,Sacramento Valley,6/1/2025,1300,152,0.78, ,0.00, ,981, ,1.8, ,27.2, ,49, ,15.6, ,3.5, ,158, ,25.0, 
235,Verona,Sacramento Valley,6/1/2025,1400,152,0.76, ,0.00, ,936, ,1.8, ,28.0, ,47, ,15.7, ,3.5, ,167, ,25.4, 
235,Verona,Sacramento Valley,6/1/2025,1500,152,0.68, ,0.00, ,837, ,1.7, ,27.6, ,47, ,15.2, ,3.8, ,165, ,25.5, 
235,Verona,Sacramento Valley,6/1/2025,1600,152,0.56, ,0.00, ,698, ,1.7, ,26.9, ,48, ,15.1, ,3.9, ,160, ,25.5, 
235,Verona,Sacramento Valley,6/1/2025,1700,152,0.43, ,0.00, ,515, ,1.6, ,25.6, ,50, ,14.4, ,4.0, ,157, ,25.6, 
235,Verona,Sacramento Valley,6/1/2025,1800,152,0.28, ,0.00, ,311, ,1.6, ,24.1, ,52, ,13.8, ,4.0, ,152, ,25.6, 
